Season,RankingDayNum,SystemName,TeamID,OrdinalRank
2023,133,DOL,1353,60
2023,133,DOL,1354,353
2023,133,DOL,1355,146
2023,133,DOL,1356,103
2023,133,DOL,1357,324
2023,133,DOL,1358,52
2023,133,DOL,1359,139
2023,133,DOL,1360,243
2023,133,DOL,1361,10
2023,133,DOL,1362,107
2023,133,DOL,1363,74
2023,133,DOL,1364,79
2023,133,DOL,1365,56
2023,133,DOL,1367,218
2023,133,DOL,1368,246
2023,133,DOL,1369,245
2023,133,DOL,1370,113
2023,133,DOL,1371,76
2023,133,DOL,1372,142
2023,133,DOL,1373,208
2023,133,DOL,1374,214
2023,133,DOL,1375,149
2023,133,DOL,1376,173
2023,133,DOL,1377,280
2023,133,DOL,1378,188
2023,133,DOL,1379,66
2023,133,DOL,1380,284
2023,133,DOL,1381,101
2023,133,DOL,1382,206
2023,133,DOL,1383,332
2023,133,DOL,1384,331
2023,133,DOL,1385,85
2023,133,DOL,1386,194
2023,133,DOL,1387,97
2023,133,DOL,1388,20
2023,133,DOL,1389,272
2023,133,DOL,1390,120
2023,133,DOL,1391,157
2023,133,DOL,1392,325
2023,133,DOL,1393,122
2023,133,DOL,1394,192
2023,133,DOL,1395,27
2023,133,DOL,1396,118
2023,133,DOL,1397,22
2023,133,DOL,1398,273
2023,133,DOL,1399,276
2023,133,DOL,1400,6
2023,133,DOL,1401,23
2023,133,DOL,1402,199
2023,133,DOL,1403,72
2023,133,DOL,1404,252
2023,133,DOL,1405,73
2023,133,DOL,1406,137
2023,133,DOL,1407,136
2023,133,DOL,1408,87
2023,133,DOL,1409,327
2023,133,DOL,1410,227
2023,133,DOL,1411,302
2023,133,DOL,1412,67
2023,133,DOL,1413,171
2023,133,DOL,1414,114
2023,133,DOL,1415,115
2023,133,DOL,1416,105
2023,133,DOL,1417,4
2023,133,DOL,1418,65
2023,133,DOL,1419,279
2023,133,DOL,1420,232
2023,133,DOL,1421,89
2023,133,DOL,1422,138
2023,133,DOL,1423,110
2023,133,DOL,1424,93
2023,133,DOL,1425,36
2023,133,DOL,1426,240
2023,133,DOL,1427,291
2023,133,DOL,1428,86
2023,133,DOL,1429,25
2023,133,DOL,1430,59
2023,133,DOL,1431,210
2023,133,DOL,1433,50
2023,133,DOL,1434,292
2023,133,DOL,1435,54
2023,133,DOL,1436,112
2023,133,DOL,1437,75
2023,133,DOL,1438,19
2023,133,DOL,1439,95
2023,133,DOL,1440,351
2023,133,DOL,1441,216
2023,133,DOL,1442,241
2023,133,DOL,1443,160
2023,133,DOL,1444,343
2023,133,DOL,1447,300
2023,133,DOL,1448,91
2023,133,DOL,1449,99
2023,133,DOL,1450,78
2023,133,DOL,1451,154
2023,133,DOL,1452,30
2023,133,DOL,1453,359
2023,133,DOL,1454,163
2023,133,DOL,1455,125
2023,133,DOL,1456,295
2023,133,DOL,1457,242
2023,133,DOL,1458,55
2023,133,DOL,1459,213
2023,133,DOL,1460,226
2023,133,DOL,1461,222
2023,133,DOL,1462,15
2023,133,DOL,1463,94
2023,133,DOL,1464,132
2023,133,DOL,1465,177
2023,133,DOL,1466,190
2023,133,DOL,1467,282
2023,133,DOL,1468,233
2023,133,DOL,1469,205
2023,133,DOL,1470,151
2023,133,DOL,1471,275
2023,133,DOL,1472,197
2023,133,DOL,1473,334
2023,133,DOL,1474,202
2023,133,DOL,1475,269
2023,133,DOL,1476,312
2023,133,DOL,1477,311
2023,133,EBP,1101,168
2023,133,EBP,1102,196
2023,133,EBP,1103,100
2023,133,EBP,1104,2
2023,133,EBP,1105,325
2023,133,EBP,1106,353
2023,133,EBP,1107,342
2023,133,EBP,1108,273
2023,133,EBP,1110,264
2023,133,EBP,1111,161
2023,133,EBP,1112,9
2023,133,EBP,1113,72
2023,133,EBP,1114,326
2023,133,EBP,1115,337
2023,133,EBP,1116,14
2023,133,EBP,1117,304
2023,133,EBP,1119,234
2023,133,EBP,1120,27
2023,133,EBP,1122,328
2023,133,EBP,1123,162
2023,133,EBP,1124,12
2023,133,EBP,1125,116
2023,133,EBP,1126,350
2023,133,EBP,1127,299
2023,133,EBP,1129,47
2023,133,EBP,1130,169
2023,133,EBP,1131,237
2023,133,EBP,1132,282
2023,133,EBP,1133,68
2023,133,EBP,1135,178
2023,133,EBP,1136,154
2023,133,EBP,1137,272
2023,133,EBP,1138,203
2023,133,EBP,1139,127
2023,133,EBP,1140,93
2023,133,EBP,1141,336
2023,133,EBP,1142,323
2023,133,EBP,1143,302
2023,133,EBP,1144,212
2023,133,EBP,1145,250
2023,133,EBP,1146,334
2023,133,EBP,1148,332
2023,133,EBP,1149,293
2023,133,EBP,1150,126
2023,133,EBP,1151,149
2023,133,EBP,1152,294
2023,133,EBP,1153,58
2023,133,EBP,1154,320
2023,133,EBP,1155,53
2023,133,EBP,1156,182
2023,133,EBP,1157,251
2023,133,EBP,1158,63
2023,133,EBP,1159,98
2023,133,EBP,1160,77
2023,133,EBP,1161,124
2023,133,EBP,1162,333
2023,133,EBP,1163,6
2023,133,EBP,1164,335
2023,133,EBP,1165,138
2023,133,EBP,1166,11
2023,133,EBP,1167,311
2023,133,EBP,1168,143
2023,133,EBP,1169,321
2023,133,EBP,1170,242
2023,133,EBP,1171,258
2023,133,EBP,1172,153
2023,133,EBP,1173,57
2023,133,EBP,1174,222
2023,133,EBP,1175,356
2023,133,EBP,1176,327
2023,133,EBP,1177,151
2023,133,EBP,1178,190
2023,133,EBP,1179,55
2023,133,EBP,1180,177
2023,133,EBP,1181,16
2023,133,EBP,1182,121
2023,133,EBP,1183,338
2023,133,EBP,1184,163
2023,133,EBP,1185,331
2023,133,EBP,1186,131
2023,133,EBP,1187,200
2023,133,EBP,1188,245
2023,133,EBP,1189,339
2023,133,EBP,1190,263
2023,133,EBP,1191,352
2023,133,EBP,1192,290
2023,133,EBP,1193,240
2023,133,EBP,1194,34
2023,133,EBP,1195,166
2023,133,EBP,1196,49
2023,133,EBP,1197,361
2023,133,EBP,1198,259
2023,133,EBP,1199,201
2023,133,EBP,1200,132
2023,133,EBP,1201,176
2023,133,EBP,1202,92
2023,133,EBP,1203,214
2023,133,EBP,1204,207
2023,133,EBP,1205,159
2023,133,EBP,1206,135
2023,133,EBP,1207,220
2023,133,EBP,1208,147
2023,133,EBP,1209,279
2023,133,EBP,1210,181
2023,133,EBP,1211,8
2023,133,EBP,1212,197
2023,133,EBP,1213,94
2023,133,EBP,1214,349
2023,133,EBP,1216,360
2023,133,EBP,1217,186
2023,133,EBP,1218,139
2023,133,EBP,1219,298
2023,133,EBP,1220,78
2023,133,EBP,1221,341
2023,133,EBP,1222,1
2023,133,EBP,1223,354
2023,133,EBP,1224,224
2023,133,EBP,1225,296
2023,133,EBP,1226,286
2023,133,EBP,1227,305
2023,133,EBP,1228,30
2023,133,EBP,1229,270
2023,133,EBP,1230,348
2023,133,EBP,1231,17
2023,133,EBP,1232,90
2023,133,EBP,1233,51
2023,133,EBP,1234,32
2023,133,EBP,1235,25
2023,133,EBP,1236,199
2023,133,EBP,1237,359
2023,133,EBP,1238,309
2023,133,EBP,1239,219
2023,133,EBP,1240,247
2023,133,EBP,1241,85
2023,133,EBP,1242,10
2023,133,EBP,1243,31
2023,133,EBP,1244,134
2023,133,EBP,1245,73
2023,133,EBP,1246,15
2023,133,EBP,1247,208
2023,133,EBP,1248,256
2023,133,EBP,1249,357
2023,133,EBP,1250,266
2023,133,EBP,1251,39
2023,133,EBP,1252,164
2023,133,EBP,1253,179
2023,133,EBP,1254,362
2023,133,EBP,1255,152
2023,133,EBP,1256,184
2023,133,EBP,1257,300
2023,133,EBP,1258,125
2023,133,EBP,1259,314
2023,133,EBP,1260,238
2023,133,EBP,1261,133
2023,133,EBP,1262,96
2023,133,EBP,1263,271
2023,133,EBP,1264,285
2023,133,EBP,1265,276
2023,133,EBP,1266,13
2023,133,EBP,1267,81
2023,133,EBP,1268,20
2023,133,EBP,1269,189
2023,133,EBP,1270,340
2023,133,EBP,1271,236
2023,133,EBP,1272,29
2023,133,EBP,1273,209
2023,133,EBP,1274,36
2023,133,EBP,1275,274
2023,133,EBP,1276,60
2023,133,EBP,1277,37
2023,133,EBP,1278,213
2023,133,EBP,1279,102
2023,133,EBP,1280,44
2023,133,EBP,1281,61
2023,133,EBP,1282,318
2023,133,EBP,1283,145
2023,133,EBP,1284,355
2023,133,EBP,1285,187
2023,133,EBP,1286,109
2023,133,EBP,1287,241
2023,133,EBP,1288,269
2023,133,EBP,1290,358
2023,133,EBP,1291,275
2023,133,EBP,1292,137
2023,133,EBP,1293,217
2023,133,EBP,1294,267
2023,133,EBP,1295,253
2023,133,EBP,1296,280
2023,133,EBP,1297,146
2023,133,EBP,1298,172
2023,133,EBP,1299,307
2023,133,EBP,1300,148
2023,133,EBP,1301,45
2023,133,EBP,1303,329
2023,133,EBP,1304,108
2023,133,EBP,1305,71
2023,133,EBP,1306,268
2023,133,EBP,1307,80
2023,133,EBP,1308,180
2023,133,EBP,1309,351
2023,133,EBP,1310,243
2023,133,EBP,1311,248
2023,133,EBP,1312,324
2023,133,EBP,1313,173
2023,133,EBP,1314,38
2023,133,EBP,1315,297
2023,133,EBP,1316,233
2023,133,EBP,1317,75
2023,133,EBP,1318,310
2023,133,EBP,1319,226
2023,133,EBP,1320,193
2023,133,EBP,1321,41
2023,133,EBP,1322,231
2023,133,EBP,1323,158
2023,133,EBP,1324,261
2023,133,EBP,1325,115
2023,133,EBP,1326,35
2023,133,EBP,1328,62
2023,133,EBP,1329,33
2023,133,EBP,1330,174
2023,133,EBP,1331,83
2023,133,EBP,1332,48
2023,133,EBP,1333,229
2023,133,EBP,1334,239
2023,133,EBP,1335,130
2023,133,EBP,1336,46
2023,133,EBP,1337,227
2023,133,EBP,1338,66
2023,133,EBP,1339,195
2023,133,EBP,1340,211
2023,133,EBP,1341,291
2023,133,EBP,1342,344
2023,133,EBP,1343,110
2023,133,EBP,1344,40
2023,133,EBP,1345,7
2023,133,EBP,1346,188
2023,133,EBP,1347,156
2023,133,EBP,1348,246
2023,133,EBP,1349,232
2023,133,EBP,1350,141
2023,133,EBP,1351,183
2023,133,EBP,1352,223
2023,133,EBP,1353,26
2023,133,EBP,1354,345
2023,133,EBP,1355,170
2023,133,EBP,1356,129
2023,133,EBP,1357,303
2023,133,EBP,1358,43
2023,133,EBP,1359,160
2023,133,EBP,1360,254
2023,133,EBP,1361,24
2023,133,EBP,1362,122
2023,133,EBP,1363,120
2023,133,EBP,1364,123
2023,133,EBP,1365,101
2023,133,EBP,1367,255
2023,133,EBP,1368,278
2023,133,EBP,1369,257
2023,133,EBP,1370,142
2023,133,EBP,1371,74
2023,133,EBP,1372,119
2023,133,EBP,1373,194
2023,133,EBP,1374,198
2023,133,EBP,1375,105
2023,133,EBP,1376,228
2023,133,EBP,1377,315
2023,133,EBP,1378,155
2023,133,EBP,1379,112
2023,133,EBP,1380,265
2023,133,EBP,1381,111
2023,133,EBP,1382,192
2023,133,EBP,1383,346
2023,133,EBP,1384,313
2023,133,EBP,1385,87
2023,133,EBP,1386,185
2023,133,EBP,1387,88
2023,133,EBP,1388,18
2023,133,EBP,1389,295
2023,133,EBP,1390,82
2023,133,EBP,1391,167
2023,133,EBP,1392,322
2023,133,EBP,1393,103
2023,133,EBP,1394,210
2023,133,EBP,1395,28
2023,133,EBP,1396,117
2023,133,EBP,1397,3
2023,133,EBP,1398,301
2023,133,EBP,1399,283
2023,133,EBP,1400,5
2023,133,EBP,1401,19
2023,133,EBP,1402,230
2023,133,EBP,1403,52
2023,133,EBP,1404,262
2023,133,EBP,1405,84
2023,133,EBP,1406,118
2023,133,EBP,1407,128
2023,133,EBP,1408,104
2023,133,EBP,1409,319
2023,133,EBP,1410,260
2023,133,EBP,1411,292
2023,133,EBP,1412,64
2023,133,EBP,1413,175
2023,133,EBP,1414,95
2023,133,EBP,1415,140
2023,133,EBP,1416,59
2023,133,EBP,1417,4
2023,133,EBP,1418,99
2023,133,EBP,1419,277
2023,133,EBP,1420,225
2023,133,EBP,1421,136
2023,133,EBP,1422,106
2023,133,EBP,1423,144
2023,133,EBP,1424,91
2023,133,EBP,1425,54
2023,133,EBP,1426,249
2023,133,EBP,1427,330
2023,133,EBP,1428,76
2023,133,EBP,1429,42
2023,133,EBP,1430,89
2023,133,EBP,1431,215
2023,133,EBP,1433,56
2023,133,EBP,1434,288
2023,133,EBP,1435,79
2023,133,EBP,1436,97
2023,133,EBP,1437,67
2023,133,EBP,1438,22
2023,133,EBP,1439,65
2023,133,EBP,1440,347
2023,133,EBP,1441,206
2023,133,EBP,1442,289
2023,133,EBP,1443,191
2023,133,EBP,1444,316
2023,133,EBP,1447,284
2023,133,EBP,1448,86
2023,133,EBP,1449,114
2023,133,EBP,1450,70
2023,133,EBP,1451,218
2023,133,EBP,1452,23
2023,133,EBP,1453,363
2023,133,EBP,1454,204
2023,133,EBP,1455,107
2023,133,EBP,1456,308
2023,133,EBP,1457,244
2023,133,EBP,1458,69
2023,133,EBP,1459,216
2023,133,EBP,1460,165
2023,133,EBP,1461,205
2023,133,EBP,1462,21
2023,133,EBP,1463,50
2023,133,EBP,1464,113
2023,133,EBP,1465,150
2023,133,EBP,1466,252
2023,133,EBP,1467,287
2023,133,EBP,1468,235
2023,133,EBP,1469,171
2023,133,EBP,1470,157
2023,133,EBP,1471,306
2023,133,EBP,1472,202
2023,133,EBP,1473,343
2023,133,EBP,1474,221
2023,133,EBP,1475,281
2023,133,EBP,1476,317
2023,133,EBP,1477,312
2023,133,ESR,1104,1
2023,133,ESR,1112,8
2023,133,ESR,1113,47
2023,133,ESR,1116,43
2023,133,ESR,1120,33
2023,133,ESR,1124,10
2023,133,ESR,1129,39
2023,133,ESR,1158,36
2023,133,ESR,1163,11
2023,133,ESR,1166,32
2023,133,ESR,1181,14
2023,133,ESR,1194,22
2023,133,ESR,1211,9
2023,133,ESR,1222,6
2023,133,ESR,1228,37
2023,133,ESR,1231,21
2023,133,ESR,1234,45
2023,133,ESR,1235,24
2023,133,ESR,1242,2
2023,133,ESR,1243,13
2023,133,ESR,1245,50
2023,133,ESR,1246,27
2023,133,ESR,1266,7
2023,133,ESR,1268,38
2023,133,ESR,1272,18
2023,133,ESR,1274,20
2023,133,ESR,1277,25
2023,133,ESR,1280,40
2023,133,ESR,1281,16
2023,133,ESR,1301,41
2023,133,ESR,1321,28
2023,133,ESR,1329,44
2023,133,ESR,1331,42
2023,133,ESR,1336,29
2023,133,ESR,1344,46
2023,133,ESR,1345,3
2023,133,ESR,1361,15
2023,133,ESR,1388,31
2023,133,ESR,1395,26
2023,133,ESR,1397,23
2023,133,ESR,1400,4
2023,133,ESR,1401,19
2023,133,ESR,1417,5
2023,133,ESR,1425,35
2023,133,ESR,1429,34
2023,133,ESR,1433,49
2023,133,ESR,1435,48
2023,133,ESR,1438,17
2023,133,ESR,1452,30
2023,133,ESR,1462,12
2023,133,FAS,1101,212
2023,133,FAS,1102,160
2023,133,FAS,1103,110
2023,133,FAS,1104,1
2023,133,FAS,1105,322
2023,133,FAS,1106,355
2023,133,FAS,1107,348
2023,133,FAS,1108,237
2023,133,FAS,1110,258
2023,133,FAS,1111,177
2023,133,FAS,1112,8
2023,133,FAS,1113,56
2023,133,FAS,1114,333
2023,133,FAS,1115,350
2023,133,FAS,1116,30
2023,133,FAS,1117,291
2023,133,FAS,1119,259
2023,133,FAS,1120,34
2023,133,FAS,1122,323
2023,133,FAS,1123,156
2023,133,FAS,1124,12
2023,133,FAS,1125,122
2023,133,FAS,1126,347
2023,133,FAS,1127,287
2023,133,FAS,1129,33
2023,133,FAS,1130,131
2023,133,FAS,1131,263
2023,133,FAS,1132,306
2023,133,FAS,1133,72
2023,133,FAS,1135,186
2023,133,FAS,1136,159
2023,133,FAS,1137,308
2023,133,FAS,1138,196
2023,133,FAS,1139,112
2023,133,FAS,1140,97
2023,133,FAS,1141,330
2023,133,FAS,1142,324
2023,133,FAS,1143,316
2023,133,FAS,1144,244
2023,133,FAS,1145,284
2023,133,FAS,1146,318
2023,133,FAS,1148,344
2023,133,FAS,1149,311
2023,133,FAS,1150,133
2023,133,FAS,1151,210
2023,133,FAS,1152,327
2023,133,FAS,1153,67
2023,133,FAS,1154,328
2023,133,FAS,1155,50
2023,133,FAS,1156,192
2023,133,FAS,1157,274
2023,133,FAS,1158,32
2023,133,FAS,1159,120
2023,133,FAS,1160,80
2023,133,FAS,1161,124
2023,133,FAS,1162,339
2023,133,FAS,1163,10
2023,133,FAS,1164,325
2023,133,FAS,1165,150
2023,133,FAS,1166,31
2023,133,FAS,1167,303
2023,133,FAS,1168,140
2023,133,FAS,1169,342
2023,133,FAS,1170,256
2023,133,FAS,1171,272
2023,133,FAS,1172,139
2023,133,FAS,1173,79
2023,133,FAS,1174,218
2023,133,FAS,1175,356
2023,133,FAS,1176,296
2023,133,FAS,1177,155
2023,133,FAS,1178,243
2023,133,FAS,1179,54
2023,133,FAS,1180,206
2023,133,FAS,1181,14
2023,133,FAS,1182,108
2023,133,FAS,1183,345
2023,133,FAS,1184,143
2023,133,FAS,1185,331
2023,133,FAS,1186,135
2023,133,FAS,1187,157
2023,133,FAS,1188,239
2023,133,FAS,1189,346
2023,133,FAS,1190,282
2023,133,FAS,1191,349
2023,133,FAS,1192,288
2023,133,FAS,1193,262
2023,133,FAS,1194,19
2023,133,FAS,1195,185
2023,133,FAS,1196,69
2023,133,FAS,1197,358
2023,133,FAS,1198,236
2023,133,FAS,1199,200
2023,133,FAS,1200,95
2023,133,FAS,1201,174
2023,133,FAS,1202,99
2023,133,FAS,1203,173
2023,133,FAS,1204,209
2023,133,FAS,1205,223
2023,133,FAS,1206,119
2023,133,FAS,1207,232
2023,133,FAS,1208,126
2023,133,FAS,1209,290
2023,133,FAS,1210,146
2023,133,FAS,1211,6
2023,133,FAS,1212,170
2023,133,FAS,1213,96
2023,133,FAS,1214,341
2023,133,FAS,1216,361
2023,133,FAS,1217,207
2023,133,FAS,1218,134
2023,133,FAS,1219,278
2023,133,FAS,1220,91
2023,133,FAS,1221,337
2023,133,FAS,1222,2
2023,133,FAS,1223,351
2023,133,FAS,1224,184
2023,133,FAS,1225,321
2023,133,FAS,1226,304
2023,133,FAS,1227,276
2023,133,FAS,1228,36
2023,133,FAS,1229,268
2023,133,FAS,1230,334
2023,133,FAS,1231,24
2023,133,FAS,1232,123
2023,133,FAS,1233,73
2023,133,FAS,1234,44
2023,133,FAS,1235,26
2023,133,FAS,1236,222
2023,133,FAS,1237,360
2023,133,FAS,1238,307
2023,133,FAS,1239,233
2023,133,FAS,1240,255
2023,133,FAS,1241,106
2023,133,FAS,1242,4
2023,133,FAS,1243,16
2023,133,FAS,1244,98
2023,133,FAS,1245,59
2023,133,FAS,1246,28
2023,133,FAS,1247,197
2023,133,FAS,1248,297
2023,133,FAS,1249,354
2023,133,FAS,1250,252
2023,133,FAS,1251,66
2023,133,FAS,1252,161
2023,133,FAS,1253,187
2023,133,FAS,1254,363
2023,133,FAS,1255,191
2023,133,FAS,1256,194
2023,133,FAS,1257,300
2023,133,FAS,1258,100
2023,133,FAS,1259,313
2023,133,FAS,1260,247
2023,133,FAS,1261,127
2023,133,FAS,1262,125
2023,133,FAS,1263,267
2023,133,FAS,1264,292
2023,133,FAS,1265,277
2023,133,FAS,1266,9
2023,133,FAS,1267,89
2023,133,FAS,1268,37
2023,133,FAS,1269,164
2023,133,FAS,1270,329
2023,133,FAS,1271,220
2023,133,FAS,1272,20
2023,133,FAS,1273,254
2023,133,FAS,1274,23
2023,133,FAS,1275,294
2023,133,FAS,1276,60
2023,133,FAS,1277,38
2023,133,FAS,1278,189
2023,133,FAS,1279,128
2023,133,FAS,1280,45
2023,133,FAS,1281,25
2023,133,FAS,1282,310
2023,133,FAS,1283,148
2023,133,FAS,1284,343
2023,133,FAS,1285,195
2023,133,FAS,1286,111
2023,133,FAS,1287,208
2023,133,FAS,1288,266
2023,133,FAS,1290,359
2023,133,FAS,1291,280
2023,133,FAS,1292,130
2023,133,FAS,1293,176
2023,133,FAS,1294,265
2023,133,FAS,1295,227
2023,133,FAS,1296,283
2023,133,FAS,1297,149
2023,133,FAS,1298,204
2023,133,FAS,1299,299
2023,133,FAS,1300,181
2023,133,FAS,1301,35
2023,133,FAS,1303,317
2023,133,FAS,1304,84
2023,133,FAS,1305,49
2023,133,FAS,1306,251
2023,133,FAS,1307,58
2023,133,FAS,1308,221
2023,133,FAS,1309,335
2023,133,FAS,1310,235
2023,133,FAS,1311,261
2023,133,FAS,1312,340
2023,133,FAS,1313,171
2023,133,FAS,1314,43
2023,133,FAS,1315,273
2023,133,FAS,1316,231
2023,133,FAS,1317,55
2023,133,FAS,1318,301
2023,133,FAS,1319,264
2023,133,FAS,1320,205
2023,133,FAS,1321,39
2023,133,FAS,1322,180
2023,133,FAS,1323,166
2023,133,FAS,1324,260
2023,133,FAS,1325,152
2023,133,FAS,1326,71
2023,133,FAS,1328,62
2023,133,FAS,1329,46
2023,133,FAS,1330,138
2023,133,FAS,1331,47
2023,133,FAS,1332,57
2023,133,FAS,1333,211
2023,133,FAS,1334,214
2023,133,FAS,1335,147
2023,133,FAS,1336,41
2023,133,FAS,1337,242
2023,133,FAS,1338,52
2023,133,FAS,1339,179
2023,133,FAS,1340,257
2023,133,FAS,1341,315
2023,133,FAS,1342,357
2023,133,FAS,1343,117
2023,133,FAS,1344,48
2023,133,FAS,1345,3
2023,133,FAS,1346,178
2023,133,FAS,1347,193
2023,133,FAS,1348,246
2023,133,FAS,1349,172
2023,133,FAS,1350,151
2023,133,FAS,1351,217
2023,133,FAS,1352,253
2023,133,FAS,1353,51
2023,133,FAS,1354,353
2023,133,FAS,1355,154
2023,133,FAS,1356,107
2023,133,FAS,1357,312
2023,133,FAS,1358,64
2023,133,FAS,1359,169
2023,133,FAS,1360,238
2023,133,FAS,1361,13
2023,133,FAS,1362,103
2023,133,FAS,1363,90
2023,133,FAS,1364,102
2023,133,FAS,1365,65
2023,133,FAS,1367,234
2023,133,FAS,1368,250
2023,133,FAS,1369,241
2023,133,FAS,1370,129
2023,133,FAS,1371,77
2023,133,FAS,1372,142
2023,133,FAS,1373,219
2023,133,FAS,1374,201
2023,133,FAS,1375,144
2023,133,FAS,1376,182
2023,133,FAS,1377,293
2023,133,FAS,1378,158
2023,133,FAS,1379,94
2023,133,FAS,1380,295
2023,133,FAS,1381,105
2023,133,FAS,1382,188
2023,133,FAS,1383,332
2023,133,FAS,1384,326
2023,133,FAS,1385,86
2023,133,FAS,1386,167
2023,133,FAS,1387,82
2023,133,FAS,1388,15
2023,133,FAS,1389,279
2023,133,FAS,1390,118
2023,133,FAS,1391,162
2023,133,FAS,1392,319
2023,133,FAS,1393,101
2023,133,FAS,1394,183
2023,133,FAS,1395,27
2023,133,FAS,1396,113
2023,133,FAS,1397,11
2023,133,FAS,1398,271
2023,133,FAS,1399,269
2023,133,FAS,1400,7
2023,133,FAS,1401,21
2023,133,FAS,1402,226
2023,133,FAS,1403,68
2023,133,FAS,1404,249
2023,133,FAS,1405,83
2023,133,FAS,1406,136
2023,133,FAS,1407,145
2023,133,FAS,1408,87
2023,133,FAS,1409,320
2023,133,FAS,1410,229
2023,133,FAS,1411,305
2023,133,FAS,1412,61
2023,133,FAS,1413,175
2023,133,FAS,1414,115
2023,133,FAS,1415,132
2023,133,FAS,1416,76
2023,133,FAS,1417,5
2023,133,FAS,1418,88
2023,133,FAS,1419,275
2023,133,FAS,1420,228
2023,133,FAS,1421,121
2023,133,FAS,1422,141
2023,133,FAS,1423,116
2023,133,FAS,1424,81
2023,133,FAS,1425,42
2023,133,FAS,1426,240
2023,133,FAS,1427,289
2023,133,FAS,1428,93
2023,133,FAS,1429,22
2023,133,FAS,1430,75
2023,133,FAS,1431,198
2023,133,FAS,1433,40
2023,133,FAS,1434,285
2023,133,FAS,1435,53
2023,133,FAS,1436,114
2023,133,FAS,1437,78
2023,133,FAS,1438,17
2023,133,FAS,1439,70
2023,133,FAS,1440,352
2023,133,FAS,1441,224
2023,133,FAS,1442,245
2023,133,FAS,1443,165
2023,133,FAS,1444,338
2023,133,FAS,1447,302
2023,133,FAS,1448,74
2023,133,FAS,1449,104
2023,133,FAS,1450,85
2023,133,FAS,1451,213
2023,133,FAS,1452,29
2023,133,FAS,1453,362
2023,133,FAS,1454,168
2023,133,FAS,1455,109
2023,133,FAS,1456,286
2023,133,FAS,1457,248
2023,133,FAS,1458,63
2023,133,FAS,1459,230
2023,133,FAS,1460,216
2023,133,FAS,1461,190
2023,133,FAS,1462,18
2023,133,FAS,1463,92
2023,133,FAS,1464,137
2023,133,FAS,1465,163
2023,133,FAS,1466,215
2023,133,FAS,1467,281
2023,133,FAS,1468,225
2023,133,FAS,1469,203
2023,133,FAS,1470,153
2023,133,FAS,1471,298
2023,133,FAS,1472,199
2023,133,FAS,1473,336
2023,133,FAS,1474,202
2023,133,FAS,1475,270
2023,133,FAS,1476,309
2023,133,FAS,1477,314
2023,133,INC,1101,204
2023,133,INC,1102,153
2023,133,INC,1103,109
2023,133,INC,1104,1
2023,133,INC,1105,317
2023,133,INC,1106,353
2023,133,INC,1107,341
2023,133,INC,1108,262
2023,133,INC,1110,274
2023,133,INC,1111,180
2023,133,INC,1112,10
2023,133,INC,1113,66
2023,133,INC,1114,327
2023,133,INC,1115,331
2023,133,INC,1116,17
2023,133,INC,1117,284
2023,133,INC,1119,252
2023,133,INC,1120,29
2023,133,INC,1122,322
2023,133,INC,1123,165
2023,133,INC,1124,14
2023,133,INC,1125,123
2023,133,INC,1126,352
2023,133,INC,1127,308
2023,133,INC,1129,38
2023,133,INC,1130,155
2023,133,INC,1131,264
2023,133,INC,1132,280
2023,133,INC,1133,87
2023,133,INC,1135,192
2023,133,INC,1136,208
2023,133,INC,1137,300
2023,133,INC,1138,213
2023,133,INC,1139,102
2023,133,INC,1140,77
2023,133,INC,1141,329
2023,133,INC,1142,278
2023,133,INC,1143,243
2023,133,INC,1144,229
2023,133,INC,1145,249
2023,133,INC,1146,336
2023,133,INC,1148,339
2023,133,INC,1149,302
2023,133,INC,1150,118
2023,133,INC,1151,178
2023,133,INC,1152,307
2023,133,INC,1153,51
2023,133,INC,1154,324
2023,133,INC,1155,50
2023,133,INC,1156,188
2023,133,INC,1157,290
2023,133,INC,1158,71
2023,133,INC,1159,116
2023,133,INC,1160,60
2023,133,INC,1161,105
2023,133,INC,1162,347
2023,133,INC,1163,4
2023,133,INC,1164,344
2023,133,INC,1165,146
2023,133,INC,1166,12
2023,133,INC,1167,287
2023,133,INC,1168,127
2023,133,INC,1169,321
2023,133,INC,1170,231
2023,133,INC,1171,272
2023,133,INC,1172,124
2023,133,INC,1173,78
2023,133,INC,1174,235
2023,133,INC,1175,359
2023,133,INC,1176,306
2023,133,INC,1177,125
2023,133,INC,1178,202
2023,133,INC,1179,73
2023,133,INC,1180,200
2023,133,INC,1181,18
2023,133,INC,1182,121
2023,133,INC,1183,345
2023,133,INC,1184,176
2023,133,INC,1185,310
2023,133,INC,1186,137
2023,133,INC,1187,173
2023,133,INC,1188,250
2023,133,INC,1189,334
2023,133,INC,1190,241
2023,133,INC,1191,348
2023,133,INC,1192,320
2023,133,INC,1193,255
2023,133,INC,1194,33
2023,133,INC,1195,190
2023,133,INC,1196,54
2023,133,INC,1197,357
2023,133,INC,1198,218
2023,133,INC,1199,179
2023,133,INC,1200,128
2023,133,INC,1201,133
2023,133,INC,1202,90
2023,133,INC,1203,207
2023,133,INC,1204,211
2023,133,INC,1205,216
2023,133,INC,1206,141
2023,133,INC,1207,209
2023,133,INC,1208,142
2023,133,INC,1209,268
2023,133,INC,1210,143
2023,133,INC,1211,8
2023,133,INC,1212,210
2023,133,INC,1213,113
2023,133,INC,1214,349
